frequency,monetary,recency
1,18.9,696
2,94.98,43
1,430.0,539
1,25.0,354
1,149.9,550
1,2299.0,17
1,42.0,140
1,160.0,208
1,129.0,84
1,1149.0,35
2,248.97,88
1,109.9,221
1,69.99,57
1,13.65,163
1,29.9,40
1,144.9,415
1,144.9,158
1,39.99,115
1,150.0,121
1,39.9,128
1,39.0,25
1,18.17,361
1,19.9,210
1,99.9,357
1,69.9,137
1,119.99,43
1,44.99,92
1,44.99,230
1,27.9,574
1,39.5,181
1,21.99,441
1,269.0,157
1,239.0,161
1,34.9,161
1,82.99,462
1,24.9,297
1,69.9,102
1,58.9,272
1,49.9,216
1,339.74,583
1,69.0,279
1,255.0,387
1,48.9,261
1,43.9,285
1,67.0,443
2,209.89,211
1,690.0,356
1,405.89,16
1,21.99,361
1,198.0,57
1,79.0,23
1,99.99,564
1,79.99,73
1,99.99,235
1,29.9,129
2,85.85000000000001,182
1,34.99,526
1,38.0,219
1,54.9,517
1,79.9,44
1,120.0,190
1,99.99,415
1,166.99,257
1,240.0,277
1,32.9,405
1,45.9,197
1,74.9,431
1,39.99,214
1,36.9,283
1,49.0,31
1,75.9,384
1,299.0,345
1,1299.99,485
1,29.98,195
1,169.0,207
1,699.99,285
1,159.9,417
1,27.9,189
1,24.9,478
1,15.0,138
1,59.9,312
1,99.9,96
1,69.0,479
1,117.48,328
1,160.0,546
1,319.9,295
1,19.9,204
1,99.9,44
1,50.0,272
1,69.9,408
1,250.0,269
1,118.0,119
1,459.99,210
1,78.0,25
1,59.9,89
2,278.8,13
1,30.0,24
1,320.0,241
1,139.99,229
1,99.9,318
1,45.95,380
1,89.9,488
1,24.99,111
1,49.9,277
1,110.0,91
1,67.99,69
1,125.57,343
1,194.99,77
1,59.9,482
1,59.9,467
1,27.3,246
1,149.0,186
1,495.0,21
1,121.0,172
1,29.99,267
1,1007.0,131
1,139.9,320
1,219.99,503
1,225.0,488
1,89.99,98
1,99.99,530
1,420.0,86
1,109.0,474
1,113.57,336
1,69.9,323
1,1899.0,111
1,110.0,481
1,18.9,282
1,59.9,321
1,399.9,284
1,69.0,351
1,539.0,58
1,516.49,207
1,39.0,37
1,49.95,200
1,295.0,222
1,379.0,245
1,20.9,541
1,29.9,33
1,149.9,122
1,63.9,116
1,129.99,444
1,28.99,312
1,35.0,478
1,37.99,543
1,45.0,181
1,250.0,186
1,269.9,55
1,49.99,528
1,78.0,28
1,169.99,287
1,39.9,258
1,66.9,378
1,89.0,228
1,429.9,287
1,209.99,114
1,45.0,66
1,29.0,443
1,24.33,58
1,128.9,412
1,239.96,543
1,48.9,122
1,69.99,414
1,109.9,444
1,29.99,22
1,45.0,101
1,247.9,82
1,89.0,256
1,78.0,44
1,69.2,277
1,65.99,318
1,16.5,448
1,12.9,538
1,49.9,251
1,39.99,165
1,81.99,174
1,45.0,135
1,599.9,422
2,227.99,80
1,24.5,109
1,115.9,87
2,125.4,251
1,99.99,119
1,49.99,132
1,422.0,244
1,169.0,170
1,89.99,234
1,54.9,40
1,110.32,120
1,81.99,169
1,40.9,374
1,59.9,93
1,79.9,213
1,89.9,354
1,39.99,431
1,25.9,335
1,90.0,106
1,93.0,134
1,132.7,480
1,99.0,283
1,52.0,240
1,160.0,329
1,68.9,436
1,78.0,264
1,150.0,356
1,119.9,513
1,134.9,481
1,19.99,128
1,59.9,168
1,28.5,117
1,99.9,318
1,599.9,303
1,70.0,46
1,39.0,95
1,170.0,25
1,234.0,328
1,599.0,319
1,116.9,128
1,78.99,122
1,129.6,517
1,229.04,176
1,179.0,456
1,56.99,408
1,29.99,308
1,99.0,462
1,40.0,376
1,89.0,210
1,149.9,348
1,94.99,73
1,139.9,67
1,39.99,43
1,234.9,263
1,99.9,117
1,199.9,218
1,39.9,219
1,35.9,216
1,18.9,195
1,699.4,151
1,19.9,177
1,72.9,247
1,30.0,542
1,22.99,150
1,45.6,158
1,14.9,35
1,68.0,108
1,94.0,230
1,349.9,66
1,37.0,314
1,29.9,233
1,64.99,535
1,500.0,112
1,118.0,115
1,12.5,473
1,269.99,330
1,121.9,409
1,55.13,408
1,27.9,120
1,13.65,112
1,89.9,308
1,47.99,474
1,39.99,417
1,219.9,277
1,99.9,117
1,103.97,451
1,29.9,212
1,34.9,390
1,74.39,26
1,359.0,45
1,34.9,445
1,55.0,59
1,139.99,151
1,69.9,184
1,27.9,137
1,144.9,489
1,18.9,285
2,49.98,121
1,124.0,44
1,145.0,551
1,59.0,173
1,51.45,79
1,12.67,34
1,29.9,158
1,299.99,288
1,13.65,195
1,25.0,6
1,9.9,165
1,75.9,107
1,59.9,194
1,23.9,416
1,22.99,413
1,143.0,127
1,137.0,154
1,44.9,474
1,79.9,325
1,21.99,139
1,299.99,355
1,86.9,180
1,149.9,91
1,15.99,214
1,135.0,374
1,60.0,187
1,124.99,496
1,75.0,23
1,55.0,160
1,80.0,220
1,31.9,28
1,255.0,241
1,248.99,248
1,56.89,144
1,78.0,17
1,250.0,104
1,209.0,46
1,52.9,264
1,31.9,214
1,47.9,103
1,99.0,264
1,14.0,55
1,39.0,77
1,99.9,272
1,65.0,151
1,39.9,70
1,52.9,451
1,89.9,158
1,253.0,415
1,39.97,294
1,67.9,494
1,89.0,53
1,209.9,89
1,180.0,206
1,329.99,370
2,178.8,214
1,107.8,136
1,14.9,420
1,16.9,586
1,59.9,454
1,52.0,44
1,250.0,279
1,41.9,320
1,59.9,414
2,174.39,220
1,199.99,330
1,44.9,327
1,56.99,314
1,132.76,274
1,24.5,313
1,19.99,119
2,227.97,198
1,142.9,120
1,39.0,355
1,39.9,53
1,75.0,237
1,412.0,214
1,189.0,258
1,44.0,347
1,44.99,416
1,215.0,173
2,262.0,407
1,69.9,379
1,49.9,21
1,179.52,327
1,46.89,306
1,130.0,260
1,29.9,132
4,147.96,465
2,238.99,328
1,22.97,153
1,185.0,122
1,169.0,129
1,145.0,295
1,99.0,288
1,449.0,493
1,59.99,229
1,225.0,133
1,140.0,72
1,129.0,139
1,29.99,285
1,269.99,341
1,62.9,317
1,179.0,465
1,16.99,416
1,176.99,584
1,18.9,228
1,259.0,23
1,29.99,103
1,159.0,180
1,74.9,203
1,149.0,220
1,79.9,353
1,59.9,316
1,36.82,11
1,26.4,169
1,49.9,499
1,47.99,511
1,24.99,165
1,139.99,18
1,59.0,82
1,278.0,262
1,18.9,109
1,299.99,162
1,113.57,305
1,199.99,497
1,40.7,29
1,109.9,114
1,129.9,25
1,159.0,369
1,29.99,113
1,29.99,201
1,13.65,190
1,43.9,274
1,169.9,401
1,179.9,111
1,38.9,593
1,99.9,279
1,120.0,283
1,299.9,485
1,74.9,153
1,122.55,328
1,89.9,283
1,115.0,157
1,219.99,64
1,69.9,510
1,176.0,141
2,294.8,559
1,79.99,174
1,27.99,30
1,159.9,398
1,99.0,384
1,18.24,38
1,129.9,414
1,60.0,117
1,179.99,368
1,65.9,254
1,49.0,281
1,370.47,331
1,119.9,369
2,169.89,41
1,385.0,16
1,209.0,387
1,32.5,180
1,119.9,20
1,59.5,26
1,179.9,141
1,79.9,445
1,29.9,30
1,76.5,66
1,559.0,580
1,199.9,271
1,20.9,185
1,110.0,120
1,43.9,592
1,37.5,62
1,53.9,109
1,65.0,528
1,129.99,195
1,53.9,162
1,299.0,526
1,29.9,497
1,45.9,176
1,41.3,303
2,59.97,101
1,89.99,65
1,109.9,242
1,39.9,283
1,187.95,412
1,148.0,254
1,148.0,223
1,129.99,268
1,50.0,273
1,56.99,393
1,119.0,145
1,59.9,371
1,15.9,332
2,113.0,39
1,99.99,73
1,1590.0,128
1,79.99,425
2,98.0,119
1,429.0,351
2,348.0,307
1,15.99,74
1,34.99,23
4,680.0,25
1,36.5,440
1,39.9,282
3,175.59,66
1,21.99,109
1,31.9,461
1,166.99,283
1,56.99,342
1,159.99,201
1,65.0,85
1,24.9,540
1,199.9,153
1,185.9,47
1,53.9,497
1,10.99,541
1,69.9,136
1,24.5,286
1,35.0,425
1,18.0,187
1,89.2,348
1,15.49,289
1,569.0,79
1,123.47,31
1,75.0,354
1,599.0,265
1,169.9,80
1,29.98,199
1,54.9,254
1,110.9,231
1,55.9,395
1,149.9,261
1,160.55,278
1,28.8,356
1,13.99,545
1,199.0,247
1,79.99,49
1,119.9,191
1,49.9,256
1,24.79,478
1,169.9,169
1,75.0,51
1,20.49,187
1,119.0,61
1,189.99,577
1,159.0,156
2,129.8,484
1,75.0,255
1,159.0,457
1,89.0,231
1,84.99,390
1,79.9,583
1,84.99,46
2,199.9,351
1,49.9,145
1,25.77,109
1,69.99,210
1,59.9,292
1,27.99,281
1,299.99,166
1,15.9,380
1,41.95,35
1,38.0,34
1,62.89,24
1,269.0,86
1,72.9,21
1,33.6,333
1,330.0,173
1,59.9,382
1,27.9,75
1,18.99,165
1,29.0,248
1,10.14,335
1,68.9,67
1,169.0,548
1,49.9,269
1,252.0,92
1,129.9,149
1,209.0,417
1,69.99,26
1,47.9,183
3,624.99,372
1,78.0,93
1,510.0,185
1,159.99,36
1,99.9,419
1,57.89,111
1,74.0,226
1,79.9,79
1,59.99,512
1,19.9,540
1,109.9,150
2,32.32,311
1,13.65,125
1,16.9,341
1,66.89,455
1,49.0,73
1,89.9,403
1,199.9,208
1,53.9,73
1,49.0,151
1,50.0,456
1,35.9,184
1,200.0,329
1,47.99,479
1,23.0,170
1,39.9,398
1,100.0,220
1,42.9,229
1,120.0,243
1,49.0,102
1,30.9,73
1,30.1,268
1,19.99,164
1,89.9,310
1,169.0,368
1,25.9,411
1,120.0,311
1,13.65,172
1,179.0,349
1,59.9,306
1,67.5,200
1,209.99,50
1,29.99,175
1,39.9,232
1,34.5,210
1,139.4,81
1,154.0,206
1,149.99,363
1,74.8,60
1,52.0,130
1,39.9,13
1,243.0,272
1,72.0,29
1,55.9,191
1,126.0,343
1,69.99,696
1,50.0,398
1,114.9,374
1,33.0,478
1,96.49,167
1,599.99,310
1,59.99,242
1,57.8,320
1,276.9,230
1,67.99,73
1,40.0,395
1,29.99,164
1,165.2,357
1,25.56,39
1,166.99,272
1,65.5,153
1,184.0,62
1,139.99,282
1,349.9,151
1,199.75,69
1,26.9,235
1,69.0,283
1,79.9,556
1,25.0,553
1,415.99,535
1,194.9,395
1,26.9,15
1,99.9,118
1,199.0,351
1,125.0,246
1,59.9,281
1,22.9,54
1,539.0,311
1,120.9,76
1,69.9,278
1,27.99,244
1,28.9,381
1,129.9,25
1,848.9,214
1,16.97,286
1,84.9,95
1,339.99,546
1,120.0,261
2,69.8,377
1,53.9,143
1,13.9,546
1,179.9,168
2,21.0,224
1,79.9,221
1,99.9,83
1,157.9,214
3,418.3,335
1,28.9,70
1,148.9,282
1,53.9,299
1,18.9,384
1,79.99,220
1,150.0,114
1,25.0,109
1,550.0,154
1,159.9,230
1,119.9,19
1,68.99,19
1,139.99,272
1,149.9,156
1,28.0,535
2,88.0,468
1,179.0,286
1,39.9,255
1,31.9,426
1,29.4,299
1,21.99,588
1,21.9,197
1,46.2,498
1,90.0,282
1,29.99,200
2,139.8,227
1,120.5,94
1,1699.99,83
1,98.9,274
1,442.95,579
1,48.5,21
1,160.0,112
1,49.9,41
1,279.0,130
1,299.0,142
1,99.9,136
1,249.99,462
1,243.89,296
2,101.0,269
1,269.0,170
1,29.99,383
1,8.99,114
1,51.92,406
1,157.0,26
1,69.99,447
1,89.9,470
1,109.99,471
1,78.0,375
1,29.99,239
1,59.9,361
1,69.9,372
4,237.69,266
1,20.3,339
1,89.9,199
1,45.9,276
1,67.9,213
1,38.4,352
1,29.9,77
1,339.9,465
1,53.9,360
1,199.1,456
1,79.99,153
1,24.9,296
1,28.0,301
2,112.89,486
1,12.0,11
1,99.9,334
1,119.99,169
1,129.9,26
1,28.99,16
2,70.8,176
1,47.0,319
1,73.99,383
1,146.94,68
1,18.0,183
1,269.99,264
1,99.9,125
1,49.0,137
1,19.0,508
1,149.0,242
1,189.99,196
1,38.97,416
1,179.9,20
1,480.65,46
1,37.9,82
1,226.77,143
1,47.99,486
1,11.49,20
1,139.9,311
1,65.99,424
1,299.0,265
1,79.99,416
1,274.49,31
1,199.0,199
2,361.0,398
1,16.99,487
1,39.99,531
1,49.9,201
1,549.0,143
1,195.0,578
1,199.9,111
1,57.9,447
1,50.9,140
1,299.9,267
1,69.99,284
1,299.99,59
1,799.0,183
1,41.0,322
1,128.9,352
1,159.99,442
1,25.52,112
1,289.0,41
1,190.0,75
1,134.9,254
1,8.9,114
1,19.99,439
1,287.0,24
1,350.0,392
1,1100.0,369
1,59.9,43
1,56.99,221
1,70.0,33
1,999.0,183
1,18.5,134
1,99.9,300
1,45.97,32
1,27.99,177
2,90.89,385
1,1450.0,44
1,135.0,12
1,122.99,196
1,24.9,47
1,15.6,258
1,989.0,161
1,256.2,144
1,79.0,237
1,186.9,465
1,169.99,118
1,55.9,83
1,127.0,58
1,14.99,277
1,89.9,242
1,29.9,285
1,89.0,58
1,41.5,270
1,29.99,144
1,79.9,21
1,17.99,287
1,1089.0,220
1,955.0,398
1,59.9,44
1,44.49,344
1,799.0,314
1,109.9,347
1,88.9,184
1,99.0,454
1,158.9,244
1,39.9,529
1,619.9,239
1,1389.9,46
1,459.0,19
1,89.8,162
1,48.9,61
1,6.0,692
1,34.9,536
1,176.8,270
1,155.0,67
1,120.0,136
1,74.99,189
1,39.52,135
1,14.0,72
1,56.0,434
1,19.9,229
1,38.99,353
1,36.9,217
1,330.0,158
1,96.9,356
1,149.65,32
1,79.9,495
2,91.8,208
1,175.99,62
1,99.9,164
1,79.99,138
1,99.99,313
1,15.9,93
1,70.9,326
1,467.0,468
1,190.83,295
1,74.99,117
2,124.0,91
1,59.9,398
1,25.9,343
1,53.9,144
1,99.9,246
1,9.99,223
1,849.9,378
1,99.9,234
1,39.9,296
1,14.49,131
1,149.9,191
1,35.9,329
1,29.9,367
1,49.0,232
1,89.9,289
1,230.0,89
1,29.99,198
1,173.0,233
2,49.15,282
1,18.9,47
1,124.88,66
1,89.0,186
1,49.9,282
1,149.9,88
1,52.0,140
1,109.97,199
1,21.69,118
1,2150.0,22
1,198.0,554
1,69.9,366
1,295.9,28
1,149.9,27
1,69.99,409
1,8.7,18
1,37.5,38
1,99.99,488
1,108.9,394
1,285.0,118
1,259.99,16
1,46.99,157
1,59.99,334
1,59.9,312
1,17.9,368
1,33.5,117
1,279.9,150
1,143.8,268
1,42.99,84
1,89.18,487
1,18.9,340
1,149.9,87
1,569.0,430
1,119.9,293
1,27.9,163
1,12.9,138
1,23.34,406
1,89.99,394
1,99.0,290
1,369.9,426
1,29.9,230
1,150.0,118
1,61.9,569
1,139.0,67
2,94.0,440
1,69.9,200
1,12.5,472
1,69.77,231
1,329.0,277
1,70.9,360
1,129.99,293
1,64.99,53
1,24.99,201
1,55.0,238
1,45.0,26
1,89.9,443
1,179.9,138
1,79.0,217
1,1149.65,199
1,15.9,203
1,84.99,377
1,24.99,74
1,32.99,105
1,153.78,417
1,249.9,698
1,13.65,234
1,145.0,394
1,149.0,190
1,58.2,491
1,69.9,227
1,49.9,247
1,19.99,530
1,29.9,549
1,119.9,188
1,89.8,321
1,84.99,270
1,149.9,130
1,188.0,333
1,79.99,158
1,149.0,202
1,39.9,574
1,149.9,54
1,37.99,262
1,157.0,25
1,39.9,340
2,184.86,72
1,31.0,534
1,189.98,133
1,98.9,384
1,39.9,280
1,112.33,341
1,179.49,126
1,79.0,362
1,63.99,72
1,30.9,293
1,349.9,243
2,119.8,284
1,19.9,317
1,450.0,94
1,69.9,695
1,19.9,281
1,32.0,27
1,142.0,15
1,117.3,224
1,19.9,74
1,50.2,46
1,28.99,382
1,54.9,219
1,81.99,265
1,19.9,291
1,129.94,392
1,129.0,138
1,49.9,235
1,21.9,192
1,49.9,238
1,49.9,235
1,199.99,509
1,69.9,357
1,40.3,75
1,41.9,206
1,23.9,572
1,49.9,115
1,34.99,128
1,119.97,571
1,109.99,34
1,29.9,384
1,32.0,279
1,105.0,395
1,109.99,117
1,32.9,287
1,45.99,266
1,21.9,282
1,67.99,97
1,13.99,126
1,200.0,381
1,139.9,13
1,45.0,197
1,169.9,316
1,19.99,237
1,81.25,232
1,35.9,345
2,269.8,134
1,79.0,241
1,213.0,408
1,59.9,118
1,142.99,572
1,109.0,51
2,109.98,142
1,179.9,172
1,88.0,124
1,239.9,18
1,299.99,286
1,47.65,177
1,138.5,237
1,139.9,208
1,79.0,276
1,175.0,72
1,23.9,53
1,75.9,100
1,5.9,474
1,89.9,175
1,55.0,340
1,176.9,464
1,59.9,88
1,49.0,187
1,124.88,66
1,87.85,334
1,179.0,481
1,99.9,227
1,69.9,314
1,95.4,6
1,18.99,530
1,81.9,168
1,38.4,371
1,120.0,142
1,54.9,474
2,245.8,221
1,17.5,453
1,89.9,459
1,12.88,353
1,69.9,314
1,109.9,448
1,79.0,262
1,27.9,202
1,84.0,88
1,44.88,112
1,39.9,110
1,59.8,383
1,59.9,349
1,78.0,420
1,148.9,122
1,27.99,98
1,79.0,483
1,82.49,12
1,31.9,283
1,27.0,532
1,79.9,276
1,76.9,288
1,29.9,190
1,200.5,452
1,69.9,215
2,138.0,48
1,159.99,541
1,89.99,593
1,13.65,171
1,34.9,311
1,27.49,45
1,129.9,88
1,40.0,347
1,35.0,138
1,689.89,206
1,33.9,175
1,49.9,199
2,73.9,274
1,45.73,280
1,179.0,347
1,119.6,534
1,168.99,201
1,25.9,307
1,142.0,16
1,120.0,141
1,44.99,439
1,86.9,265
1,30.0,335
2,69.8,107
1,102.62,84
1,31.9,281
1,39.9,403
1,99.99,353
1,79.9,150
1,80.38,76
1,42.0,339
1,24.9,40
2,538.99,195
1,99.9,164
1,59.0,277
1,76.8,182
1,269.9,45
1,89.18,217
1,39.58,197
1,49.0,362
1,325.0,194
1,39.9,421
1,199.9,274
2,88.0,470
1,179.0,82
1,49.9,100
1,279.0,308
1,59.99,118
1,21.99,161
1,47.9,150
1,79.99,116
1,17.99,523
1,19.9,216
1,522.5,214
2,329.8,562
1,199.0,271
1,19.9,33
1,109.99,174
1,14.6,277
1,27.9,34
1,143.8,529
1,109.9,18
1,108.0,303
1,19.0,349
1,74.9,233
1,686.21,232
1,339.99,489
1,56.97,331
1,159.8,19
1,469.0,28
1,59.9,168
1,39.9,94
1,109.99,472
1,38.99,528
1,22.0,318
1,69.81,330
1,29.99,132
1,37.0,463
1,199.9,396
1,79.9,94
1,34.99,495
1,145.0,34
1,326.16,80
1,72.99,229
2,114.9,45
1,199.0,116
2,39.49,12
1,56.99,11
1,23.99,528
1,29.9,470
1,29.9,155
1,50.0,344
1,12.5,523
1,59.0,28
1,56.99,207
1,54.9,299
1,98.89,110
1,95.0,514
1,43.9,295
1,72.0,270
1,37.99,444
1,129.0,145
1,89.9,318
1,99.0,324
1,99.0,322
1,36.8,348
1,68.0,480
1,59.9,119
1,39.99,82
1,89.99,108
1,27.9,443
1,199.0,318
1,43.0,32
1,42.9,75
1,349.9,116
1,12.49,315
1,279.0,319
1,18.9,242
1,135.0,15
1,86.99,93
1,149.9,492
1,79.0,229
1,219.0,511
1,115.99,9
1,85.71,41
1,16.9,407
1,228.0,23
1,99.9,469
1,38.99,282
1,11.77,158
1,44.9,310
1,64.99,467
1,46.99,151
1,238.9,469
1,1098.0,270
1,31.99,39
1,99.9,184
1,89.9,315
1,3930.0,111
1,89.9,257
1,98.0,110
1,29.99,31
4,308.0,206
1,45.95,310
1,13.65,211
1,166.9,17
1,54.0,334
1,169.9,121
1,234.9,270
4,866.79,116
1,69.99,65
1,309.0,124
1,219.9,165
1,105.6,271
1,99.9,121
1,95.99,34
1,129.9,533
1,69.9,222
1,89.0,59
1,45.9,202
1,75.0,330
1,99.0,315
1,215.56,303
1,49.9,19
1,335.0,191
1,68.5,17
1,149.9,211
3,189.89,85
1,65.0,356
1,29.5,275
1,126.98,26
1,39.0,408
1,24.5,287
1,149.0,249
1,315.0,136
1,664.9,522
1,49.99,220
1,419.9,450
1,199.99,578
1,22.9,127
1,56.99,304
1,125.0,210
1,34.0,288
1,49.0,207
1,79.0,228
1,42.0,439
1,59.9,30
1,98.0,212
1,27.99,147
1,149.9,90
1,44.5,312
1,12.9,26
1,113.0,529
1,77.08,558
1,169.99,57
1,99.9,77
1,70.0,335
1,35.15,185
1,89.0,550
1,119.9,307
1,89.0,145
1,56.97,172
1,149.0,217
1,28.99,459
1,45.0,17
1,39.99,424
1,67.0,77
1,43.98,83
1,198.0,283
1,79.0,284
1,17.5,500
1,109.99,198
1,79.0,218
1,24.89,212
1,42.9,56
1,89.9,66
1,219.99,401
1,93.0,212
1,99.0,295
1,29.99,201
1,94.9,293
1,68.0,384
1,44.99,70
1,119.9,140
1,19.9,140
1,199.0,459
1,115.0,168
1,69.99,383
1,19.99,501
1,199.0,270
1,23.9,278
1,18.0,210
1,34.3,186
1,441.0,88
1,149.9,422
1,168.9,133
1,39.9,283
1,59.9,71
1,80.1,450
1,439.9,487
1,10.95,273
1,29.99,110
1,109.0,237
1,56.99,215
1,2338.08,34
1,41.99,263
1,139.93,297
1,169.9,62
1,179.98,417
1,116.9,21
1,37.9,241
1,226.9,379
2,197.99,396
1,45.99,291
1,55.0,142
1,99.99,287
2,358.79,15
1,145.97,437
1,119.99,481
1,12.99,283
1,182.9,483
1,135.0,152
1,849.0,301
1,56.97,169
1,379.0,168
1,24.9,167
1,195.0,260
1,89.99,440
1,149.33,119
1,66.89,516
1,31.9,494
1,29.99,20
1,199.6,26
1,219.0,473
1,108.34,81
1,89.9,152
1,4.99,299
1,30.21,181
1,144.9,469
1,14.9,525
1,110.0,124
1,99.99,270
1,35.9,30
1,385.6,455
1,127.9,282
1,48.0,242
1,84.9,353
1,179.9,500
1,42.9,320
1,69.9,165
1,138.0,466
1,145.0,512
1,21.9,215
1,359.0,30
1,129.99,282
1,149.0,10
1,299.0,33
1,8.99,117
1,209.99,337
1,175.3,519
1,189.0,356
1,290.0,147
1,99.9,488
1,99.0,197
1,335.9,268
1,57.99,447
1,80.0,110
1,109.9,209
1,65.9,555
1,99.0,545
1,59.9,375
1,107.9,30
1,855.0,74
1,179.9,118
1,55.0,48
1,26.4,21
1,49.9,101
1,55.99,95
1,69.9,561
1,64.99,116
1,47.49,231
1,669.0,331
1,32.64,373
1,17.9,47
1,59.0,417
1,66.55,46
1,59.9,419
1,15.9,283
2,890.0,144
1,59.9,296
1,31.25,163
1,109.9,396
1,34.49,295
1,115.0,74
1,28.7,195
1,59.85,43
1,114.9,108
1,16.5,168
1,139.0,225
1,112.99,282
1,59.99,460
1,23.9,436
1,49.0,472
1,59.9,355
1,12.0,24
1,579.9,141
1,129.99,488
1,99.9,327
1,229.9,372
1,42.49,122
1,198.9,140
1,10.99,584
1,95.2,161
1,149.9,124
1,89.9,103
1,144.0,83
1,84.99,287
1,24.9,90
1,59.9,11
1,239.9,280
2,25.98,420
1,119.9,35
1,125.9,307
1,15.0,128
1,95.0,342
1,175.9,249
1,27.9,394
1,12.9,91
1,43.9,74
1,199.9,275
1,94.99,312
1,110.0,413
1,239.9,283
1,74.9,199
1,18.99,341
1,626.0,116
1,159.9,236
1,42.69,362
1,177.99,283
1,119.9,382
1,74.99,153
1,99.99,288
1,99.99,191
1,139.99,497
1,159.9,557
1,49.9,452
1,89.0,434
1,13.7,180
1,99.99,176
1,179.9,20
2,360.37,109
1,29.99,282
1,849.99,137
1,122.99,26
1,39.9,550
1,223.0,153
1,1149.65,163
1,25.9,212
1,69.9,79
1,129.99,372
1,84.0,34
1,52.9,388
1,69.9,185
1,18.5,81
1,199.99,277
1,99.0,322
1,85.4,333
1,129.0,13
1,72.9,66
1,54.9,23
1,29.0,362
1,180.0,200
1,74.7,120
1,37.5,418
1,24.99,444
1,59.99,337
1,139.9,389
1,49.91,19
2,194.0,289
1,179.9,274
1,115.0,317
1,45.0,175
1,14.9,110
1,158.0,351
1,39.9,380
1,59.9,402
1,74.0,151
1,169.9,286
1,49.9,263
1,40.0,384
1,159.9,205
1,72.9,207
1,98.0,229
1,583.0,389
1,139.94,241
1,4690.0,502
1,349.9,440
1,48.9,453
1,412.0,215
1,299.99,473
1,117.9,457
1,25.9,224
1,119.9,82
1,12.6,94
1,229.9,130
1,17.33,419
1,16.1,262
1,125.93,231
1,60.0,151
1,14.9,207
1,39.9,696
1,250.0,41
1,38.49,79
1,29.0,32
1,79.0,267
1,59.0,311
1,59.9,409
1,98.81,109
1,169.9,492
1,84.9,280
1,19.9,319
2,135.8,436
1,118.9,405
1,53.9,180
1,82.0,320
1,19.5,94
1,62.9,199
1,40.0,351
1,189.0,98
1,139.9,50
1,79.9,566
1,89.0,357
1,219.0,150
1,59.9,435
1,386.75,236
1,42.0,208
2,107.8,171
1,159.77,161
1,79.95,527
1,29.9,349
1,98.0,530
3,147.3,106
1,109.9,326
1,83.89,77
1,34.9,81
1,699.9,404
1,22.32,75
1,14.99,536
1,59.9,41
1,299.99,354
1,150.9,81
1,18.95,514
1,610.0,317
1,99.9,273
1,107.0,189
1,25.0,121
1,549.99,415
1,45.9,204
1,125.0,276
1,29.99,115
1,54.4,148
1,290.0,48
1,119.0,475
1,89.9,428
1,49.9,221
1,53.0,282
2,52.8,47
1,83.49,160
1,375.0,37
1,26.0,414
1,99.99,435
1,99.0,286
1,24.99,68
1,189.99,167
1,149.99,352
1,129.9,483
1,26.5,270
1,115.9,120
1,60.0,272
1,75.0,251
1,75.0,123
1,230.0,498
1,163.99,365
1,82.99,109
1,129.6,519
1,349.9,278
1,19.99,346
1,25.99,422
1,149.94,165
1,21.9,216
1,49.99,33
1,34.99,423
1,49.9,225
1,44.99,131
1,34.9,451
1,59.0,202
1,79.99,504
1,59.0,473
1,64.89,126
1,137.9,324
1,110.65,19
1,139.9,470
1,52.99,562
1,109.99,138
2,179.99,304
1,29.99,253
1,120.0,59
1,44.9,396
1,45.8,265
1,24.9,51
1,82.49,12
1,15.99,466
1,104.0,182
1,179.99,251
2,199.98,348
1,48.9,309
1,18.17,361
2,267.55,232
1,69.9,375
1,36.29,27
1,16.9,341
1,129.9,193
1,22.5,307
1,99.0,115
1,199.99,234
1,79.0,150
1,17.75,60
1,119.9,73
2,64.0,465
1,120.0,220
1,149.0,21
1,49.99,391
1,39.9,556
1,384.09,136
1,24.9,429
1,34.9,32
1,38.99,37
1,169.9,280
1,64.99,128
1,199.9,160
1,399.0,86
1,79.0,343
1,619.9,66
1,109.99,469
1,105.0,88
1,139.0,322
1,69.9,519
1,78.0,41
1,220.0,117
1,64.98,265
1,116.0,520
1,650.0,270
1,88.9,290
1,34.99,87
1,429.9,179
1,219.9,321
1,220.0,171
1,51.9,293
1,110.0,174
1,25.3,151
1,99.9,408
1,126.12,157
1,55.5,101
1,29.99,25
1,31.9,370
1,149.0,25
1,78.25,339
1,89.9,346
1,62.4,126
1,19.99,200
1,168.98,163
1,120.0,161
1,59.9,306
1,179.0,150
1,53.99,62
1,31.9,238
1,94.9,180
1,166.99,284
1,26.9,380
1,75.0,287
1,329.9,399
1,54.0,539
1,109.9,256
1,269.0,233
1,149.0,193
1,66.99,412
1,17.0,75
1,74.0,407
1,134.9,74
1,228.0,318
2,42.9,117
1,79.9,137
1,55.91,282
1,59.45,41
1,18.9,230
1,60.0,64
1,134.99,88
1,127.0,228
1,59.0,198
1,34.9,461
1,49.9,237
1,235.0,163
1,1097.99,132
1,38.4,194
1,209.9,325
1,110.0,79
1,59.9,393
1,149.9,325
1,48.9,474
1,139.9,451
1,114.9,102
1,99.9,235
1,43.0,233
1,129.49,43
1,109.9,403
1,58.99,278
1,157.99,448
1,99.0,231
2,139.8,253
1,170.0,36
1,69.9,361
1,13.65,281
1,99.99,377
1,34.99,108
1,160.0,354
1,189.99,125
1,43.0,105
1,134.99,26
1,37.5,178
1,148.0,574
